dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
3700.0,-0.18000000000000682,117.0,115.0,0.0,14.0,0.0,0.0,24.03,20.03,2.0,2.0,-1.86,-1.59,-0.23,0.04,5163.0,6397.0
3705.0,-0.18000000000000682,115.0,115.0,0.0,19.0,0.0,0.0,25.08,20.5,2.0,2.0,-1.75,-1.74,-0.22,0.1,5097.0,6396.0
3710.0,-0.18000000000000682,114.0,115.0,19.0,19.0,0.0,0.0,25.67,20.89,2.0,2.0,-1.86,-1.69,-0.08,0.07,5162.0,6418.0
3715.0,-0.18000000000000682,114.0,114.0,85.0,20.0,0.0,0.0,25.19,20.83,2.0,2.0,-1.74,-1.98,0.27,0.02,5274.0,6408.0
3720.0,-0.18000000000000682,116.0,116.0,82.0,71.0,0.0,0.0,23.03,20.57,2.0,2.0,-1.66,-1.51,0.36,0.63,5356.0,6834.0
3725.0,-0.18000000000000682,117.0,118.0,80.0,66.0,0.0,0.0,20.45,19.03,2.0,2.0,-1.9,-1.93,0.42,0.51,5440.0,7005.0
3730.0,-0.18000000000000682,119.0,120.0,78.0,67.0,0.0,0.0,15.1,12.34,2.0,2.0,-1.9,-1.84,0.37,0.54,5579.0,7107.0
3735.0,-0.18000000000000682,121.0,123.0,80.0,81.0,0.0,0.0,11.17,6.53,2.0,2.0,-1.75,-1.95,0.49,0.71,5648.0,7296.0
3740.0,-0.19999999999998863,123.0,125.0,77.0,91.0,0.0,0.0,11.99,6.35,2.0,2.0,-1.92,-1.96,0.66,0.74,5807.0,7485.0
3745.0,-0.19999999999998863,125.0,128.0,74.0,92.0,0.0,0.0,13.92,6.19,2.0,2.0,-1.85,-2.02,0.57,0.71,6050.0,7552.0
3750.0,-0.19999999999998863,128.0,130.0,76.0,93.0,0.0,0.0,11.9,1.76,2.0,2.0,-1.89,-1.94,0.47,0.73,6090.0,7815.0
3755.0,-0.20000000000004547,130.0,133.0,78.0,96.0,0.0,0.0,11.34,1.3,2.0,2.0,-1.98,-1.94,0.56,0.73,6111.0,7788.0
3760.0,-0.19999999999998863,132.0,135.0,80.0,98.0,0.0,0.0,9.81,3.68,2.0,2.0,-1.91,-2.22,0.58,0.91,6175.0,8020.0
3765.0,-0.19999999999998863,135.0,139.0,86.0,100.0,0.0,0.0,9.3,4.84,2.0,2.0,-1.66,-1.73,0.6,0.64,6257.0,8040.0
3770.0,-0.19999999999998863,137.0,141.0,84.0,100.0,0.0,0.0,10.25,5.31,2.0,2.0,-1.87,-1.87,0.59,0.7,6419.0,8203.0
3775.0,-0.21999999999997044,139.0,142.0,84.0,0.0,0.0,0.0,11.1,7.47,2.0,0.0,-1.97,-1.75,0.51,-0.02,6496.0,7937.0
3780.0,-0.19999999999998863,141.0,145.0,91.0,100.0,0.0,0.0,8.47,6.84,2.0,3.0,-1.7,-1.82,0.56,0.62,6540.0,6813.0
3785.0,-0.21999999999997044,144.0,147.0,91.0,100.0,0.0,0.0,9.06,4.15,2.0,3.0,-1.56,-1.37,0.58,0.53,6650.0,6949.0
3790.0,-0.21999999999997044,146.0,149.0,86.0,100.0,0.0,0.0,8.65,2.72,2.0,3.0,-1.82,-1.68,0.61,0.66,6813.0,6964.0
3795.0,-0.21999999999997044,148.0,152.0,91.0,100.0,0.0,0.0,6.94,3.13,2.0,3.0,-1.57,-1.47,0.51,0.57,6854.0,7133.0
3800.0,-0.21999999999997044,150.0,154.0,93.0,100.0,0.0,0.0,4.47,4.18,2.0,3.0,-1.78,-1.39,0.61,0.57,6994.0,7141.0
3805.0,-0.2400000000000091,152.0,156.0,95.0,100.0,0.0,0.0,3.51,4.2,2.0,3.0,-1.37,-1.15,0.56,0.56,7124.0,7335.0
3810.0,-0.2400000000000091,153.0,158.0,93.0,100.0,0.0,0.0,1.42,3.3,3.0,3.0,-1.13,-1.14,0.84,0.5,6241.0,7439.0
3815.0,-0.2400000000000091,156.0,160.0,100.0,100.0,0.0,0.0,1.01,2.94,3.0,3.0,-0.7,-0.9,0.16,0.42,5840.0,7592.0
3820.0,-0.2400000000000091,158.0,162.0,100.0,100.0,0.0,0.0,1.67,0.42,3.0,3.0,-0.84,-1.36,0.53,0.51,5934.0,7496.0
3825.0,-0.23999999999995225,160.0,164.0,100.0,100.0,0.0,0.0,-0.39,-1.37,3.0,3.0,-0.74,-0.83,0.56,0.57,5946.0,7751.0
3830.0,-0.2599999999999909,162.0,166.0,100.0,100.0,0.0,0.0,-0.29,0.58,3.0,3.0,-0.46,-0.94,0.51,0.78,6083.0,7849.0
3835.0,-0.2400000000000091,164.0,168.0,100.0,100.0,0.0,0.0,-1.29,0.14,3.0,3.0,-0.22,-0.41,0.56,0.56,6093.0,7742.0
3840.0,-0.2599999999999909,166.0,170.0,100.0,100.0,0.0,0.0,-0.62,0.42,3.0,3.0,0.01,-0.22,0.58,0.42,6179.0,7827.0
3845.0,-0.26000000000004775,168.0,172.0,100.0,100.0,0.0,0.0,-0.73,0.4,3.0,3.0,0.15,-0.12,0.54,0.46,6241.0,7896.0
3850.0,-0.2400000000000091,170.0,174.0,100.0,100.0,0.0,0.0,-0.74,0.16,3.0,3.0,0.14,0.03,0.49,0.7,6380.0,8079.0
3855.0,-0.2599999999999909,172.0,176.0,100.0,100.0,0.0,0.0,-0.75,0.0,3.0,3.0,0.22,-0.04,0.58,0.58,6406.0,8051.0
3860.0,-0.26000000000004775,174.0,178.0,100.0,100.0,0.0,0.0,-0.16,-0.3,3.0,3.0,0.11,0.0,0.52,0.43,6422.0,8171.0
3865.0,-0.2599999999999909,176.0,179.0,100.0,100.0,0.0,0.0,-0.18,-0.32,3.0,3.0,0.11,0.02,0.55,0.51,6554.0,8383.0
3870.0,-0.2599999999999909,178.0,180.0,100.0,100.0,0.0,0.0,-0.16,-0.27,3.0,4.0,0.13,0.08,0.48,1.07,6622.0,7789.0
3875.0,-0.2599999999999909,180.0,182.0,100.0,100.0,0.0,0.0,0.1,-0.24,3.0,4.0,0.12,0.11,0.48,0.5,6640.0,6961.0
3880.0,-0.2599999999999909,181.0,184.0,100.0,100.0,0.0,0.0,0.36,-0.29,3.0,4.0,0.07,0.14,0.5,0.48,6732.0,7064.0
3885.0,-0.26000000000004775,183.0,185.0,100.0,100.0,0.0,0.0,0.29,-0.15,3.0,4.0,0.04,0.15,0.51,0.42,6781.0,7087.0
3890.0,-0.2599999999999909,185.0,187.0,100.0,100.0,0.0,0.0,0.32,-0.19,3.0,4.0,0.01,0.14,0.42,0.44,6828.0,7133.0
3895.0,-0.28000000000002956,186.0,188.0,100.0,100.0,0.0,0.0,0.2,-0.18,3.0,4.0,0.0,0.12,0.46,0.42,6872.0,7203.0
3900.0,-0.2699999999999818,188.0,189.0,100.0,100.0,0.0,0.0,0.3,-0.07,3.0,4.0,-0.005,0.11,0.46499999999999997,0.43,6953.5,7264.0
3905.0,-0.2599999999999909,189.0,191.0,100.0,100.0,0.0,0.0,0.28,-0.09,3.0,4.0,-0.01,0.09,0.44,0.42,6990.0,7320.0
3910.0,-0.2599999999999909,191.0,192.0,100.0,100.0,0.0,0.0,0.24,-0.19,3.0,4.0,-0.02,0.1,0.47,0.42,7055.0,7373.0
3915.0,-0.28000000000002956,191.0,194.0,0.0,100.0,0.0,0.0,0.0,-0.3,0.0,4.0,-0.01,0.1,-0.06,0.43,6623.0,7420.0
3920.0,-0.2599999999999909,193.0,195.0,100.0,100.0,0.0,0.0,0.0,-0.3,4.0,4.0,0.0,0.12,0.38,0.42,5847.0,7478.0
3925.0,-0.27000000000001023,194.0,196.5,100.0,100.0,0.0,0.0,0.0,-0.365,4.0,4.0,0.01,0.14,0.42,0.41,5865.0,7526.5
3930.0,-0.2799999999999727,196.0,198.0,100.0,100.0,0.0,0.0,0.05,-0.48,4.0,4.0,0.02,0.16,0.42,0.4,5908.0,7573.0
3935.0,-0.2599999999999909,197.0,199.0,100.0,100.0,0.0,0.0,0.17,-0.52,4.0,4.0,0.01,0.2,0.39,0.4,5941.0,7637.0
3940.0,-0.2799999999999727,198.0,200.0,100.0,100.0,0.0,0.0,-0.13,-0.56,4.0,4.0,0.03,0.24,0.39,0.39,5989.0,7679.0
3945.0,-0.26000000000004775,199.0,202.0,100.0,100.0,0.0,0.0,-0.22,-0.63,4.0,4.0,0.05,0.24,0.41,0.4,6025.0,7745.0
3950.0,-0.2799999999999727,201.0,203.0,100.0,100.0,0.0,0.0,-0.2,-0.61,4.0,4.0,0.07,0.26,0.4,0.4,6081.0,7785.0
3955.0,-0.2699999999999818,202.0,204.0,100.0,100.0,0.0,0.0,-0.22,-0.475,4.0,4.0,0.08,0.27,0.39,0.395,6102.0,7857.0
3960.0,-0.2799999999999727,203.0,205.0,100.0,100.0,0.0,0.0,-0.53,-0.35,4.0,4.0,0.12,0.27,0.4,0.4,6160.0,7902.0
3965.0,-0.2799999999999727,204.0,206.0,100.0,100.0,0.0,0.0,-0.62,-0.48,4.0,4.0,0.13,0.25,0.37,0.4,6205.0,7968.0
3970.0,-0.28000000000002956,206.0,208.0,100.0,100.0,0.0,0.0,-0.84,-0.56,4.0,4.0,0.18,0.32,0.4,0.44,6299.0,8022.0
3975.0,-0.2799999999999727,207.0,209.0,100.0,100.0,0.0,0.0,-1.12,-0.43,4.0,4.0,0.32,0.37,0.43,0.41,6271.0,8015.0
3980.0,-0.2799999999999727,208.0,210.0,100.0,100.0,0.0,0.0,-1.28,-0.59,4.0,4.0,0.37,0.35,0.41,0.4,6291.0,8066.0
3985.0,-0.28999999999999204,210.0,211.5,100.0,100.0,0.0,0.0,-1.61,-1.145,4.0,4.0,0.46,0.41,0.4,0.41,6340.0,8116.5
3990.0,-0.2799999999999727,211.0,213.0,100.0,100.0,0.0,0.0,-1.95,-1.68,4.0,4.0,0.53,0.51,0.4,0.4,6367.0,8154.0
3995.0,-0.28000000000002956,212.0,214.0,100.0,100.0,0.0,0.0,-2.21,-1.89,4.0,4.0,0.62,0.6,0.39,0.4,6400.0,8202.0
4000.0,-0.29000000000002046,213.0,215.0,100.0,100.0,0.0,0.0,-2.7199999999999998,-1.95,4.0,4.0,0.73,0.69,0.385,0.38,6445.5,8241.0
4005.0,-0.30000000000001137,214.0,216.0,100.0,100.0,0.0,0.0,-2.79,-2.11,4.0,4.0,0.82,0.78,0.38,0.38,6481.0,8290.0
4010.0,-0.29000000000002046,215.0,217.0,100.0,100.0,0.0,0.0,-2.78,-2.1,4.0,4.0,0.84,0.85,0.38,0.375,6512.0,8332.0
4015.0,-0.2799999999999727,216.0,218.0,100.0,100.0,0.0,0.0,-3.19,-2.09,4.0,4.0,0.98,0.88,0.42,0.36,6542.0,8368.0
4020.0,-0.2799999999999727,217.0,219.0,100.0,0.0,0.0,0.0,-3.65,-2.19,4.0,0.0,1.02,0.96,0.38,-0.07,6573.0,8342.0
4025.0,-0.28000000000002956,218.0,219.0,100.0,100.0,0.0,0.0,-3.99,-2.41,4.0,5.0,1.06,0.92,0.37,0.59,6603.0,7630.0
4030.0,-0.29000000000002046,220.0,221.0,100.0,100.0,0.0,0.0,-4.325,-2.65,4.0,5.0,1.1349999999999998,1.07,0.38,0.32,6637.0,7111.0
4035.0,-0.28999999999999204,221.0,222.0,100.0,100.0,0.0,0.0,-4.55,-2.65,4.0,5.0,1.325,1.26,0.39,0.36,6673.5,7138.0
4040.0,-0.30000000000001137,222.0,222.0,100.0,100.0,0.0,0.0,-4.38,-2.61,4.0,5.0,1.53,1.25,0.36,0.34,6676.0,7156.0
4045.0,-0.30000000000001137,223.0,223.0,100.0,100.0,0.0,0.0,-4.14,-2.73,4.0,5.0,1.28,1.13,0.33,0.33,6707.0,7209.0
4050.0,-0.2999999999999545,223.0,224.0,100.0,100.0,0.0,0.0,-4.14,-2.63,4.0,5.0,1.36,1.29,0.36,0.33,6753.0,7232.0
4055.0,-0.30000000000001137,225.0,225.0,100.0,100.0,0.0,0.0,-3.39,-1.95,4.0,5.0,1.38,1.3,0.36,0.34,6765.0,7251.0
4060.0,-0.30000000000001137,225.0,226.0,100.0,100.0,0.0,0.0,-2.55,-1.42,4.0,5.0,1.36,1.34,0.35,0.34,6799.0,7272.0
4065.0,-0.30000000000001137,226.0,227.0,100.0,100.0,0.0,0.0,-2.1,-0.68,4.0,5.0,1.34,1.29,0.34,0.33,6805.0,7285.0
4070.0,-0.2999999999999545,227.0,228.0,100.0,100.0,0.0,0.0,-1.46,-0.45,4.0,5.0,1.13,0.95,0.34,0.3,6823.0,7317.0
4075.0,-0.30000000000001137,228.0,228.0,100.0,100.0,0.0,0.0,-1.05,-0.47,4.0,5.0,0.81,0.73,0.34,0.31,6863.0,7381.0
4080.0,-0.30000000000001137,229.0,229.0,100.0,100.0,0.0,0.0,-1.1,-0.21,4.0,5.0,0.72,0.7,0.35,0.32,6907.0,7386.0
4085.0,-0.2899999999999636,230.0,230.0,100.0,100.0,0.0,0.0,-0.9450000000000001,0.0,4.0,5.0,0.605,0.57,0.33,0.31,6917.5,7421.0
4090.0,-0.28999999999999204,231.0,231.0,100.0,100.0,0.0,0.0,-0.07,0.25,4.0,5.0,0.435,0.47,0.325,0.32,6964.5,7441.0
4095.0,-0.29000000000002046,232.0,232.0,100.0,100.0,0.0,0.0,0.48,0.5,4.0,5.0,0.29000000000000004,0.33,0.35,0.32,6968.0,7455.0
4100.0,-0.28000000000002956,233.0,233.0,100.0,100.0,0.0,0.0,0.55,0.46,4.0,5.0,0.09,0.16,0.32,0.31,7004.0,7497.0
4105.0,-0.28999999999999204,234.0,233.5,100.0,100.0,0.0,0.0,0.81,0.5549999999999999,4.0,5.0,-0.08,0.04,0.33,0.325,7034.0,7525.5
4110.0,-0.2899999999999636,235.0,234.0,100.0,100.0,0.0,0.0,0.98,0.9,4.0,5.0,-0.24,-0.07,0.34,0.31,7050.0,7536.5
4115.0,-0.30000000000001137,235.0,235.0,100.0,100.0,0.0,0.0,1.03,1.14,4.0,5.0,-0.34,-0.2,0.31,0.31,7083.0,7570.0
4120.0,-0.30000000000001137,236.0,236.0,0.0,100.0,0.0,0.0,1.18,1.07,0.0,5.0,-0.45,-0.33,-0.08,0.31,6716.0,7589.0
4125.0,-0.29000000000002046,236.0,237.0,100.0,100.0,0.0,0.0,0.9299999999999999,0.87,5.0,5.0,-0.47,-0.43,0.305,0.3,6005.5,7621.0
4130.0,-0.2799999999999727,237.0,238.0,100.0,100.0,0.0,0.0,0.75,0.62,5.0,5.0,-0.48,-0.45,0.33,0.3,6041.0,7642.0
4135.0,-0.2899999999999636,238.0,238.5,100.0,100.0,0.0,0.0,0.8,0.36,5.0,5.0,-0.44,-0.415,0.3,0.29,6070.0,7679.5
4140.0,-0.30000000000001137,239.0,239.0,100.0,100.0,0.0,0.0,0.64,0.05,5.0,5.0,-0.37,-0.38,0.31,0.3,6099.0,7705.0
4145.0,-0.30000000000001137,240.0,240.0,100.0,100.0,0.0,0.0,0.56,-0.06,5.0,5.0,-0.34,-0.33,0.3,0.3,6118.0,7721.0
4150.0,-0.2899999999999636,240.0,241.0,100.0,100.0,0.0,0.0,0.285,0.03,5.0,5.0,-0.275,-0.25,0.3,0.3,6133.0,7743.0
4155.0,-0.28999999999999204,241.0,242.0,100.0,100.0,0.0,0.0,0.04,0.135,5.0,5.0,-0.19,-0.19,0.29,0.29,6148.0,7771.0
4160.0,-0.30000000000001137,242.0,242.0,100.0,100.0,0.0,0.0,0.03,0.11,5.0,5.0,-0.1,-0.15,0.29,0.28,6178.0,7799.0
4165.0,-0.30000000000001137,243.0,243.0,100.0,100.0,0.0,0.0,-0.22,-0.08,5.0,5.0,0.01,-0.07,0.26,0.28,6195.0,7829.0
4170.0,-0.28000000000002956,243.0,244.0,100.0,100.0,0.0,0.0,-0.4,-0.26,5.0,5.0,0.06,-0.03,0.29,0.28,6209.0,7877.0
4175.0,-0.30000000000001137,244.0,244.0,100.0,100.0,0.0,0.0,-0.8,-0.44,5.0,5.0,0.17,0.0,0.29,0.26,6262.0,7901.0
4180.0,-0.2999999999999545,245.0,245.0,100.0,100.0,0.0,0.0,-0.96,-0.68,5.0,5.0,0.26,0.11,0.29,0.29,6281.0,7935.0
4185.0,-0.28999999999999204,246.0,246.0,100.0,100.0,0.0,0.0,-1.15,-0.75,5.0,5.0,0.355,0.19,0.305,0.3,6304.0,7943.0
4190.0,-0.30000000000001137,246.0,247.0,100.0,100.0,0.0,0.0,-1.56,-0.92,5.0,5.0,0.45,0.25,0.29,0.29,6299.0,7954.0
4195.0,-0.30000000000001137,247.0,248.0,100.0,100.0,0.0,0.0,-2.06,-1.91,5.0,5.0,0.32,0.31,0.2,0.23,6379.0,8094.0
4200.0,-0.30000000000001137,248.0,248.5,100.0,100.0,0.0,0.0,-2.24,-2.255,5.0,5.0,0.585,0.6000000000000001,0.41500000000000004,0.36,6462.5,8038.5
4205.0,-0.30000000000001137,249.0,249.0,100.0,100.0,0.0,0.0,-2.16,-2.0,5.0,5.0,0.85,0.84,0.32,0.3,6353.0,8007.0
4210.0,-0.2899999999999636,249.5,250.0,100.0,100.0,0.0,0.0,-2.165,-1.9,5.0,5.0,0.905,0.79,0.29,0.29,6366.5,8040.0
4215.0,-0.2899999999999636,250.0,251.0,100.0,100.0,0.0,0.0,-2.17,-1.885,5.0,5.0,0.96,1.0750000000000002,0.29,0.29500000000000004,6388.0,8071.5
4220.0,-0.30000000000001137,251.0,251.0,100.0,100.0,0.0,0.0,-2.08,-1.66,5.0,5.0,1.03,1.23,0.31,0.28,6402.0,8083.0
4225.0,-0.30000000000001137,251.5,252.0,100.0,100.0,0.0,0.0,-1.9,-1.395,5.0,5.0,1.0150000000000001,1.1400000000000001,0.275,0.255,6415.0,8100.0
4230.0,-0.30000000000001137,252.0,253.0,100.0,100.0,0.0,0.0,-1.7,-0.84,5.0,5.0,0.99,1.13,0.29,0.28,6435.0,8118.0
4235.0,-0.29000000000002046,253.0,253.0,100.0,100.0,0.0,0.0,-1.385,-0.38,5.0,5.0,0.975,1.11,0.28,0.28,6446.0,8135.0
4240.0,-0.30000000000001137,254.0,254.0,100.0,100.0,0.0,0.0,-1.09,-0.14,5.0,5.0,0.89,0.95,0.29,0.27,6458.0,8146.0
4245.0,-0.2999999999999545,254.0,255.0,100.0,100.0,0.0,0.0,-0.94,-0.02,5.0,5.0,0.67,0.71,0.27,0.27,6488.0,8191.0
4250.0,-0.2899999999999636,255.0,255.0,100.0,100.0,0.0,0.0,-0.97,-0.015,5.0,5.0,0.62,0.585,0.28,0.265,6506.0,8207.0
4255.0,-0.30000000000001137,256.0,256.0,100.0,100.0,0.0,0.0,-0.77,-0.07,5.0,5.0,0.52,0.5,0.25,0.26,6530.0,8236.0
4260.0,-0.29000000000002046,256.0,256.5,100.0,100.0,0.0,0.0,-0.53,-0.02,5.0,5.0,0.43,0.455,0.28,0.27,6553.0,8250.0
4265.0,-0.30000000000001137,257.0,257.0,100.0,100.0,0.0,0.0,-0.37,0.09,5.0,5.0,0.39,0.38,0.29,0.27,6552.0,8259.0
4270.0,-0.29000000000002046,258.0,258.0,100.0,100.0,0.0,0.0,-0.26,0.18,5.0,5.0,0.32,0.305,0.26,0.26,6572.0,8284.0
4275.0,-0.30000000000001137,258.0,258.0,100.0,100.0,0.0,0.0,-0.03,0.18,5.0,5.0,0.24,0.23,0.26,0.25,6586.0,8300.0
4280.0,-0.28999999999999204,259.0,259.0,100.0,100.0,0.0,0.0,0.11,0.16,5.0,5.0,0.16,0.135,0.27,0.255,6602.0,8321.0
4285.0,-0.2999999999999545,260.0,260.0,100.0,100.0,0.0,0.0,0.04,0.18,5.0,5.0,0.09,0.09,0.24,0.25,6622.0,8348.0
4290.0,-0.2899999999999636,260.0,260.0,100.0,100.0,0.0,0.0,0.16,0.25,5.0,5.0,0.04,0.03,0.27,0.255,6639.0,8363.5
4295.0,-0.30000000000001137,261.0,261.0,100.0,100.0,0.0,0.0,0.32,0.4,5.0,5.0,-0.01,-0.04,0.25,0.25,6652.0,8377.0
4300.0,-0.30000000000001137,262.0,261.0,100.0,100.0,0.0,0.0,0.31,0.5,5.0,5.0,-0.07,-0.09,0.25,0.24,6664.0,8393.0
4305.0,-0.29000000000002046,262.0,262.0,100.0,0.0,0.0,0.0,0.33999999999999997,0.49,5.0,0.0,-0.1,-0.16,0.245,-0.13,6685.5,8239.0
4310.0,-0.30000000000001137,263.0,262.0,100.0,100.0,0.0,0.0,0.32,0.39,5.0,6.0,-0.12,-0.2,0.26,0.46,6699.0,7652.0
4315.0,-0.30000000000001137,263.0,262.5,100.0,100.0,0.0,0.0,0.325,0.355,5.0,6.0,-0.15,-0.245,0.25,0.27,6714.0,7439.0
4320.0,-0.30000000000001137,264.0,263.0,100.0,100.0,0.0,0.0,0.4,0.4,5.0,6.0,-0.17,-0.28,0.24,0.23,6730.0,7473.0
4325.0,-0.28999999999999204,264.0,264.0,100.0,100.0,0.0,0.0,0.42,0.47,5.0,6.0,-0.18,-0.295,0.25,0.235,6741.0,7491.0
4330.0,-0.30000000000001137,265.0,264.0,100.0,100.0,0.0,0.0,0.61,0.56,5.0,6.0,-0.22,-0.32,0.25,0.24,6763.0,7504.0
4335.0,-0.30000000000001137,266.0,265.0,100.0,100.0,0.0,0.0,0.8,0.51,5.0,6.0,-0.26,-0.35,0.22,0.23,6775.0,7520.0
4340.0,-0.28999999999999204,266.0,265.0,100.0,100.0,0.0,0.0,0.845,0.51,5.0,6.0,-0.295,-0.4,0.245,0.23,6792.0,7538.0
4345.0,-0.2999999999999545,267.0,266.0,100.0,100.0,0.0,0.0,0.82,0.53,5.0,6.0,-0.34,-0.41,0.22,0.23,6804.0,7554.0
4350.0,-0.2899999999999636,267.0,266.0,100.0,100.0,0.0,0.0,0.82,0.45999999999999996,5.0,6.0,-0.37,-0.44,0.24,0.23,6820.0,7570.0
4355.0,-0.28999999999999204,268.0,267.0,100.0,100.0,0.0,0.0,0.81,0.42,5.0,6.0,-0.43,-0.44,0.24,0.22,6829.5,7583.0
4360.0,-0.30000000000001137,269.0,268.0,100.0,100.0,0.0,0.0,0.78,0.45,5.0,6.0,-0.43,-0.45,0.24,0.22,6847.0,7600.0
4365.0,-0.30000000000001137,269.0,268.0,100.0,100.0,0.0,0.0,0.6950000000000001,0.425,5.0,6.0,-0.435,-0.475,0.225,0.225,6863.5,7610.5
4370.0,-0.30000000000001137,270.0,269.0,100.0,100.0,0.0,0.0,0.62,0.43,5.0,6.0,-0.43,-0.5,0.23,0.23,6871.0,7628.0
4375.0,-0.30000000000001137,270.0,269.0,100.0,100.0,0.0,0.0,0.55,0.4,5.0,6.0,-0.41,-0.45,0.23,0.22,6891.0,7647.0
4380.0,-0.30000000000001137,271.0,270.0,100.0,100.0,0.0,0.0,0.535,0.33999999999999997,5.0,6.0,-0.39,-0.485,0.23,0.225,6905.0,7661.0
4385.0,-0.30000000000001137,271.0,270.0,100.0,100.0,0.0,0.0,0.46,0.16,5.0,6.0,-0.39,-0.43,0.25,0.22,6911.0,7665.0
4390.0,-0.30000000000001137,272.0,271.0,100.0,100.0,0.0,0.0,0.43,0.1,5.0,6.0,-0.35,-0.41,0.24,0.21,6924.0,7686.0
4395.0,-0.29999999999998295,272.5,271.0,100.0,100.0,0.0,0.0,0.41000000000000003,0.05,5.0,6.0,-0.34,-0.395,0.23,0.22,6942.0,7696.5
4400.0,-0.2899999999999636,273.0,272.0,100.0,100.0,0.0,0.0,0.26,-0.07,5.0,6.0,-0.325,-0.31,0.22,0.2,6946.0,7705.0
4405.0,-0.30000000000001137,274.0,272.0,100.0,100.0,0.0,0.0,0.16,-0.2,5.0,6.0,-0.25,-0.24,0.21,0.2,6961.0,7725.0
4410.0,-0.28999999999999204,274.0,273.0,100.0,100.0,0.0,0.0,0.08,-0.39,5.0,6.0,-0.23,-0.16999999999999998,0.2,0.21,6980.0,7740.5
4415.0,-0.28999999999999204,274.5,273.0,100.0,100.0,0.0,0.0,-0.07999999999999999,-0.66,5.0,6.0,-0.14500000000000002,-0.04,0.215,0.21,6984.5,7742.0
4420.0,-0.2999999999999545,275.0,274.0,100.0,100.0,0.0,0.0,-0.12,-0.82,5.0,6.0,-0.06,0.07,0.21,0.19,7003.0,7763.0
4425.0,-0.2899999999999636,275.0,274.0,100.0,100.0,0.0,0.0,-0.1,-0.82,5.0,6.0,0.0,0.19,0.2,0.195,7030.0,7800.0
4430.0,-0.28999999999999204,276.0,275.0,100.0,100.0,0.0,0.0,-0.235,-0.82,5.0,6.0,0.045,0.32,0.225,0.21,7038.0,7808.0
4435.0,-0.28999999999999204,276.0,275.0,0.0,100.0,0.0,0.0,-0.33,-0.79,0.0,6.0,0.11499999999999999,0.44,-0.06500000000000002,0.2,6862.0,7813.0
4440.0,-0.29000000000002046,276.0,275.5,100.0,100.0,0.0,0.0,-0.54,-0.74,6.0,6.0,0.19,0.52,0.27,0.195,6117.0,7818.0
4445.0,-0.29000000000002046,277.0,276.0,100.0,100.0,0.0,0.0,-0.75,-0.71,6.0,6.0,0.26,0.525,0.21,0.2,6095.0,7837.5
4450.0,-0.29000000000002046,277.0,276.0,100.0,100.0,0.0,0.0,-0.885,-0.69,6.0,6.0,0.315,0.58,0.195,0.2,6102.0,7860.0
4455.0,-0.29000000000002046,278.0,277.0,100.0,100.0,0.0,0.0,-0.965,-0.68,6.0,6.0,0.395,0.64,0.20500000000000002,0.2,6107.0,7865.0
4460.0,-0.29000000000002046,278.0,277.0,100.0,100.0,0.0,0.0,-1.15,-0.68,6.0,6.0,0.48,0.675,0.2,0.2,6115.0,7874.5
4465.0,-0.29000000000002046,279.0,278.0,100.0,100.0,0.0,0.0,-1.06,-0.7,6.0,6.0,0.54,0.69,0.19,0.19,6126.0,7881.5
4470.0,-0.29000000000002046,279.0,278.0,100.0,100.0,0.0,0.0,-1.03,-0.71,6.0,6.0,0.57,0.73,0.18,0.19,6132.0,7897.0
4475.0,-0.29000000000002046,279.0,279.0,100.0,100.0,0.0,0.0,-1.08,-0.69,6.0,6.0,0.625,0.79,0.185,0.19,6139.0,7898.0
4480.0,-0.29000000000002046,280.0,279.0,100.0,100.0,0.0,0.0,-1.1,-0.695,6.0,6.0,0.65,0.76,0.18,0.19,6143.0,7906.5
4485.0,-0.29000000000002046,280.0,279.0,100.0,100.0,0.0,0.0,-1.18,-0.69,6.0,6.0,0.65,0.74,0.17,0.18,6155.0,7924.0
4490.0,-0.28000000000002956,281.0,280.0,100.0,100.0,0.0,0.0,-1.34,-0.69,6.0,6.0,0.66,0.78,0.17,0.18,6163.0,7935.0
4495.0,-0.29000000000002046,281.0,280.0,100.0,100.0,0.0,0.0,-1.6,-0.64,6.0,6.0,0.765,0.79,0.16999999999999998,0.18,6171.5,7940.0
4500.0,-0.30000000000001137,281.0,280.0,100.0,100.0,0.0,0.0,-1.75,-0.61,6.0,6.0,0.85,0.84,0.16,0.17,6176.0,7946.0
4505.0,-0.28999999999999204,282.0,281.0,100.0,100.0,0.0,0.0,-1.79,-0.535,6.0,6.0,0.94,0.765,0.16,0.155,6182.0,7952.0
4510.0,-0.28999999999999204,282.0,281.0,100.0,100.0,0.0,0.0,-1.84,-0.645,6.0,6.0,0.93,0.6950000000000001,0.14,0.14500000000000002,6187.0,7970.0
4515.0,-0.2799999999999727,282.0,282.0,100.0,100.0,0.0,0.0,-2.04,-1.02,6.0,6.0,0.85,0.61,0.14,0.13,6210.0,8009.0
4520.0,-0.29000000000002046,283.0,282.0,100.0,100.0,0.0,0.0,-2.5949999999999998,-1.24,6.0,6.0,0.99,0.78,0.155,0.16,6223.5,8010.0
