dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
2590.0,6.225000000000136,252.0,238.25,100.0,100.0,0.0,0.0,-1.33,-3.3225000000000002,5.0,5.0,0.7,0.965,0.1875,0.2225,6433.5,6090.0
2595.0,6.22083333333331,252.25,239.0,100.0,100.0,0.0,0.0,-1.3325,-3.723333333333333,5.0,5.0,0.655,1.02,0.1675,0.21333333333333335,6443.0,6126.666666666667
2600.0,6.229166666666728,253.0,240.0,100.0,100.0,0.0,0.0,-1.34,-3.5149999999999997,5.0,5.0,0.6466666666666667,1.115,0.18333333333333332,0.1875,6459.0,6140.0
2605.0,6.233333333333611,253.0,240.0,100.0,100.0,0.0,0.0,-1.34,-2.8566666666666665,5.0,5.0,0.66,1.2833333333333334,0.18,0.23333333333333334,6458.0,6145.666666666667
2610.0,6.237499999999997,253.5,240.25,100.0,100.0,0.0,0.0,-1.34,-1.5699999999999998,5.0,5.0,0.635,1.095,0.18,0.11000000000000001,6475.5,6159.75
2615.0,6.233333333333512,254.0,241.0,100.0,100.0,0.0,0.0,-1.33,-1.29,5.0,5.0,0.66,0.8200000000000001,0.17,0.09333333333333334,6482.0,6202.333333333333
2620.0,6.2458333333334295,254.33333333333334,241.25,100.0,100.0,0.0,0.0,-1.33,-1.895,5.0,5.0,0.6,0.6375,0.18333333333333335,0.1325,6489.666666666667,6378.0
2625.0,6.245833333333472,255.0,242.0,100.0,100.0,0.0,0.0,-1.33,-2.4,5.0,5.0,0.5775,0.5966666666666667,0.2,0.23333333333333334,6541.5,6244.333333333333
2630.0,6.249999999999972,255.25,242.0,100.0,99.25,0.0,0.0,-1.3225,-3.465,5.0,5.0,0.6975,0.4225,0.195,0.0275,6508.75,6425.75
2635.0,6.258333333333425,256.0,242.66666666666666,100.0,94.33333333333333,0.0,0.0,-1.275,-3.3766666666666665,5.0,5.0,0.685,0.6466666666666667,0.16999999999999998,0.12666666666666665,6514.0,6636.333333333333
2640.0,6.262500000000273,256.0,243.0,100.0,96.25,0.0,0.0,-1.25,-2.4375,5.0,5.0,0.56,1.4300000000000002,0.15,0.265,6536.0,6463.0
2645.0,6.266666666666694,256.3333333333333,243.66666666666666,100.0,100.0,0.0,0.0,-1.25,-0.68,5.0,5.0,0.5800000000000001,1.35,0.17666666666666667,0.09999999999999999,6581.0,6227.333333333333
2650.0,6.262500000000109,257.0,244.0,100.0,100.0,0.0,0.0,-1.31,0.14,5.0,5.0,0.6275,0.9,0.1725,0.13,6562.25,6285.0
2655.0,6.270833333333407,257.25,244.66666666666666,100.0,100.0,0.0,0.0,-1.6375000000000002,0.45999999999999996,5.0,5.0,0.625,0.9366666666666666,0.185,0.25666666666666665,6573.5,6262.666666666667
2660.0,6.266666666666822,258.0,245.0,100.0,100.0,0.0,0.0,-1.8966666666666667,0.68,5.0,5.0,0.5933333333333333,0.66,0.19666666666666666,0.23,6603.666666666667,6259.0
2665.0,6.274999999999906,258.0,245.5,100.0,100.0,0.0,0.0,-1.72,0.8600000000000001,5.0,5.0,0.59,0.37,0.19,0.225,6618.0,6280.0
2670.0,6.283333333333459,259.0,246.0,100.0,100.0,0.0,0.0,-1.2866666666666666,0.79,5.0,5.0,0.6366666666666666,0.11,0.18000000000000002,0.23,6627.333333333333,6284.0
2675.0,6.2875000000002075,259.0,247.0,100.0,100.0,0.0,0.0,-0.5549999999999999,0.17500000000000002,5.0,5.0,0.645,-0.005,0.1925,0.22999999999999998,6616.0,6327.0
2680.0,6.287500000000044,260.0,247.0,100.0,100.0,0.0,0.0,-0.165,-0.27,5.0,5.0,0.5175000000000001,-0.04,0.17750000000000002,0.23,6624.0,6346.0
2685.0,6.291666666666714,260.0,248.0,100.0,100.0,0.0,0.0,-0.15,-0.25,5.0,5.0,0.38,-0.05,0.19,0.22666666666666668,6647.5,6317.0
2690.0,6.2875000000000085,261.0,248.75,100.0,100.0,0.0,0.0,-0.15,-0.0375,5.0,5.0,0.29,-0.0275,0.2,0.20500000000000002,6653.0,6335.75
2695.0,6.30000000000021,261.0,249.0,100.0,100.0,0.0,0.0,-0.16999999999999998,-0.21666666666666667,5.0,5.0,0.21,0.01,0.2,0.20666666666666667,6668.333333333333,6382.666666666667
2700.0,6.2999999999999545,261.75,249.75,100.0,100.0,0.0,0.0,-0.42000000000000004,-0.2625,5.0,5.0,0.19,0.0325,0.2,0.2275,6676.0,6372.75
2705.0,6.312500000000185,262.0,250.25,100.0,100.0,0.0,0.0,-0.98,-0.305,5.0,5.0,0.21,0.065,0.17,0.22,6687.0,6375.75
2710.0,6.308333333333472,262.5,251.0,89.5,100.0,0.0,0.0,-0.765,-0.2833333333333333,5.0,5.0,0.225,0.09333333333333334,0.16,0.21333333333333332,6690.5,6403.666666666667
2715.0,6.3000000000000895,263.0,251.0,65.0,100.0,0.0,0.0,-0.28,-0.53,5.0,5.0,0.22,0.13,0.09,0.22,6683.0,6426.0
2720.0,6.312499999999979,263.0,252.0,49.0,100.0,0.0,0.0,0.17250000000000001,-0.7,5.0,5.0,0.14250000000000002,0.165,0.0325,0.225,6681.0,6425.0
2725.0,6.316666666666734,263.0,253.0,58.666666666666664,100.0,0.0,0.0,-0.14666666666666667,-0.96,5.0,5.0,0.09,0.22,0.05,0.23,6691.666666666667,6451.0
2730.0,6.31666666666694,263.0,253.0,68.0,100.0,0.0,0.0,-1.05,-0.87,5.0,5.0,0.13,0.2733333333333333,0.09,0.23,6691.0,6466.0
2735.0,6.320833333333361,263.0,253.75,70.66666666666667,100.0,0.0,0.0,-2.9133333333333336,-0.5425,5.0,5.0,0.34,0.3325,0.05333333333333334,0.25,6696.0,6474.0
2740.0,6.3250000000001165,263.75,254.25,72.0,100.0,0.0,0.0,-4.175000000000001,-0.3925,5.0,5.0,0.6399999999999999,0.3375,0.0675,0.2325,6713.75,6485.25
2745.0,6.333333333333336,264.0,255.0,72.0,100.0,0.0,0.0,-4.39,-1.0733333333333333,5.0,5.0,0.7,0.35333333333333333,0.07,0.23333333333333334,6715.0,6495.0
2750.0,6.3250000000001805,264.0,256.0,74.0,100.0,0.0,0.0,-4.015000000000001,-1.66,5.0,5.0,0.77,0.36,0.065,0.22,6766.5,6561.0
2755.0,6.337499999999956,264.0,256.0,78.25,100.0,0.0,0.0,-3.1775,-1.52,5.0,5.0,1.0225,0.49,0.09,0.24,6751.25,6561.5
2760.0,6.325000000000145,264.0,256.75,88.5,100.0,0.0,0.0,-2.8175,-1.2149999999999999,5.0,5.0,1.145,0.5725,0.1325,0.24,6749.0,6551.5
2765.0,6.337500000000134,264.5,257.0,96.5,100.0,0.0,0.0,-2.94,-1.5525,5.0,5.0,1.1,0.6375,0.175,0.2425,6757.5,6571.25
2770.0,6.333333333333421,265.0,257.6666666666667,100.0,100.0,0.0,0.0,-3.24,-2.3200000000000003,5.0,5.0,0.99,0.7233333333333333,0.15,0.24333333333333332,6801.0,6579.666666666667
2775.0,6.337499999999984,265.0,258.0,100.0,100.0,0.0,0.0,-3.24,-3.32,5.0,5.0,0.94,0.79,0.165,0.23,6806.5,6603.0
2780.0,6.3416666666667325,265.6666666666667,259.0,100.0,100.0,0.0,0.0,-3.24,-3.6399999999999997,5.0,5.0,0.9933333333333333,0.95,0.18333333333333335,0.245,6812.666666666667,6636.0
2785.0,6.337500000000276,266.0,259.75,100.0,100.0,0.0,0.0,-3.27,-3.3225000000000002,5.0,5.0,1.14,1.08,0.18,0.25,6804.0,6634.75
2790.0,6.34583333333336,266.0,260.0,100.0,100.0,0.0,0.0,-3.413333333333333,-2.2475,5.0,5.0,1.1300000000000001,1.1075,0.18333333333333335,0.27,6809.666666666667,6644.25
2795.0,6.345833333333452,266.75,260.6666666666667,100.0,100.0,0.0,0.0,-3.45,-1.83,5.0,5.0,1.14,1.0466666666666666,0.185,0.25333333333333335,6820.25,6663.0
2800.0,6.350000000000001,267.0,261.0,100.0,100.0,0.0,0.0,-2.94,-1.86,5.0,5.0,1.26,1.09,0.22,0.27,6829.0,6669.0
2805.0,6.341666666666846,267.5,262.0,100.0,100.0,0.0,0.0,-1.85,-1.87,5.0,5.0,1.1600000000000001,0.93,0.195,0.22666666666666668,6836.5,6680.0
2810.0,6.349999999999959,268.0,262.75,100.0,100.0,0.0,0.0,-1.3175,-2.0925000000000002,5.0,5.0,1.0975000000000001,0.9375,0.22,0.2425,6841.25,6698.5
2815.0,6.337500000000141,268.25,263.0,100.0,100.0,0.0,0.0,-1.0475,-2.58,5.0,5.0,0.9225,0.91,0.205,0.25,6851.0,6710.0
2820.0,6.350000000000136,269.0,264.0,100.0,100.0,0.0,0.0,-0.885,-2.6950000000000003,5.0,5.0,0.77,0.99,0.16999999999999998,0.26,6870.5,6727.0
2825.0,6.350000000000136,269.0,264.0,100.0,100.0,0.0,0.0,-0.6475,-2.435,5.0,5.0,0.7224999999999999,0.895,0.1875,0.25,6872.0,6735.0
2830.0,6.34999999999998,270.0,265.0,100.0,100.0,0.0,0.0,-0.265,-1.7175,5.0,5.0,0.5599999999999999,0.9425,0.185,0.26,6872.25,6768.5
