dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
10910.0,2.900000000000176,235.0,230.0,100.0,100.0,0.0,0.0,-1.19,-1.3166666666666667,4.0,4.0,0.6,0.4533333333333333,0.11333333333333333,0.15333333333333335,7065.666666666667,6917.0
10915.0,2.900000000000091,235.0,230.0,100.0,100.0,0.0,0.0,-0.87,-1.3,4.0,4.0,0.49,0.49,0.1,0.14,7099.0,6924.0
10920.0,2.9166666666668277,235.33333333333334,231.0,100.0,100.0,0.0,0.0,-0.5866666666666667,-0.8300000000000001,4.0,4.0,0.5166666666666667,0.4166666666666667,0.13,0.12333333333333334,7095.333333333333,6971.666666666667
10925.0,2.900000000000091,236.0,231.0,0.0,100.0,0.0,0.0,-0.25,-0.08,0.0,4.0,0.4,0.42,-0.15,0.16,6895.0,6973.0
10930.0,2.9083333333335304,235.0,231.66666666666666,50.0,100.0,0.0,0.0,-0.25,0.4533333333333333,0.0,4.0,0.315,0.29000000000000004,0.0,0.14,6303.5,6966.666666666667
10935.0,2.9166666666667425,236.0,232.0,100.0,100.0,0.0,0.0,-0.23,0.7233333333333334,5.0,4.0,0.23,0.09333333333333334,0.13,0.14333333333333334,6043.0,6991.333333333333
10940.0,2.904166666666839,236.0,232.0,100.0,100.0,0.0,0.0,-0.2,0.6174999999999999,5.0,4.0,0.12666666666666668,-0.0049999999999999975,0.08000000000000002,0.145,6081.0,7000.5
10945.0,2.91666666666697,236.0,233.0,100.0,100.0,0.0,0.0,0.02,0.4766666666666667,5.0,4.0,0.11,-0.03666666666666667,0.21,0.08333333333333334,6191.0,7035.0
10950.0,2.9166666666668277,237.0,233.0,100.0,100.0,0.0,0.0,0.11333333333333333,0.1,5.0,4.0,0.07333333333333333,-0.05,0.053333333333333344,0.22,6119.666666666667,7192.0
10955.0,2.91666666666697,237.0,233.0,99.0,100.0,0.0,0.0,0.38,-0.20666666666666667,5.0,4.0,0.02,0.006666666666666666,-0.05,-0.043333333333333335,6610.0,7105.666666666667
10960.0,2.9166666666668846,237.66666666666666,233.0,98.0,100.0,0.0,0.0,0.9899999999999999,-0.38,5.0,4.0,-0.039999999999999994,0.03,0.31666666666666665,-0.14,6212.333333333333,7418.0
10965.0,2.9208333333334906,238.0,233.0,100.0,100.0,0.0,0.0,2.15,-0.013333333333333336,5.0,4.0,-0.3325,0.11666666666666667,0.185,0.12666666666666665,6064.0,7108.333333333333
